288,96,16,16,0,0,3
288,96,16,16,0,0,5
288,96,16,16,0,0,7
304,96,16,16,0,0,1
304,96,16,16,0,0,3
304,96,16,16,0,0,5
304,96,16,16,0,0,7
320,96,16,16,0,0,1
320,96,16,16,0,0,3
320,96,16,16,0,0,5
320,96,16,16,0,0,7
336,96,16,16,0,0,1
352,96,16,16,0,0,1
368,96,16,16,0,0,1
384,96,16,16,0,0,1
400,96,16,16,0,0,1
416,96,16,16,0,0,1
432,96,16,16,0,0,1
448,96,16,16,0,0,1
464,96,16,16,0,0,1
480,96,16,16,0,0,1
496,96,16,16,0,0,1
480,352,8,16,0,0,1
0,112,16,16,0,0,1
0,112,16,16,0,0,3
0,112,16,16,0,0,5
0,112,16,16,0,0,7
16,112,16,16,0,0,1
16,112,16,16,0,0,3
16,112,16,16,0,0,5
16,112,16,16,0,0,7
32,112,16,16,0,0,1
32,112,16,16,0,0,3
32,112,16,16,0,0,5
32,112,16,16,0,0,7
48,112,16,16,0,0,1
48,112,16,16,0,0,3
48,112,16,16,0,0,5
48,112,16,16,0,0,7
64,112,16,16,0,0,1
80,112,16,16,0,0,1
96,112,16,16,0,0,1
112,112,16,16,0,0,1
96,112,16,16,0,0,9
128,112,16,16,0,0,1
144,120,16,8,0,0,1
160,120,16,8,0,0,1
144,112,16,8,0,0,1
160,112,16,8,0,0,1
176,112,16,16,0,0,1
176,112,16,16,0,0,3
176,112,16,16,0,0,5
176,112,16,16,0,0,7
192,112,16,16,0,0,1
192,112,16,16,0,0,3
192,112,16,16,0,0,5
192,112,16,16,0,0,7
208,112,16,16,0,0,1
208,112,16,16,0,0,3
208,112,16,16,0,0,5
208,112,16,16,0,0,7
224,112,16,16,0,0,1
224,112,16,16,0,0,3
224,112,16,16,0,0,5
224,112,16,16,0,0,7
240,112,16,16,0,0,1
240,112,16,16,0,0,3
240,112,16,16,0,0,5
240,112,16,16,0,0,7
256,112,16,16,0,0,1
256,112,16,16,0,0,9
256,112,16,16,0,0,3
256,112,16,16,0,0,11
256,112,16,16,0,0,5
256,112,16,16,0,0,13
256,112,16,16,0,0,7
256,112,16,16,0,0,15
272,112,16,16,0,0,1
272,112,16,16,0,0,3
272,112,16,16,0,0,5
272,112,16,16,0,0,7
288,112,16,16,0,0,1
304,112,16,16,0,0,1
288,112,16,16,0,0,3
304,112,16,16,0,0,3
288,112,16,16,0,0,5
304,112,16,16,0,0,5
288,112,16,16,0,0,7
304,112,16,16,0,0,7
320,112,16,16,0,0,1
336,112,16,16,0,0,1
320,112,16,16,0,0,9
336,112,16,16,0,0,9
352,112,16,16,0,0,1
352,112,16,16,0,0,9
352,112,16,16,0,0,3
352,112,16,16,0,0,11
352,112,16,16,0,0,5
352,112,16,16,0,0,13
352,112,16,16,0,0,7
352,112,16,16,0,0,15
368,112,16,16,0,0,1
368,112,16,16,0,0,9
368,112,16,16,0,0,3
368,112,16,16,0,0,11
368,112,16,16,0,0,5
368,112,16,16,0,0,13
368,112,16,16,0,0,7
368,112,16,16,0,0,15
384,112,16,16,0,0,1
384,112,16,16,0,0,3
384,112,16,16,0,0,5
384,112,16,16,0,0,7
400,112,16,16,0,0,1
400,112,16,16,0,0,3
400,112,16,16,0,0,5
400,112,16,16,0,0,7
416,112,16,16,0,0,1
416,112,16,16,0,0,3
416,112,16,16,0,0,5
416,112,16,16,0,0,7
432,112,16,16,0,0,1
416,400,8,16,0,0,1
424,400,8,16,0,0,1
432,400,8,16,0,0,1
440,400,8,16,0,0,1
448,400,8,16,0,0,1
456,400,8,16,0,0,1
320,128,16,16,0,0,1
336,128,16,16,0,0,1
352,128,16,16,0,0,1
368,128,16,16,0,0,1
384,128,16,16,0,0,1
400,128,16,16,0,0,1
416,128,16,16,0,0,1
432,128,16,16,0,0,1
448,128,16,16,0,0,1
464,128,16,16,0,0,1
480,128,16,16,0,0,1
496,128,16,16,0,0,1
0,272,16,16,0,0,1
16,272,16,16,0,0,1
0,272,16,16,0,0,9
32,272,16,16,0,0,1
48,272,16,16,0,0,1
48,272,16,16,0,0,1
48,272,16,16,0,0,9
48,272,16,16,0,0,9
64,272,16,16,0,0,1
80,272,16,16,0,0,1
64,272,16,16,0,0,9
96,272,16,16,0,0,1
112,272,16,16,0,0,1
112,272,16,16,0,0,1
112,272,16,16,0,0,9
112,272,16,16,0,0,9
128,272,16,16,0,0,1
144,272,16,16,0,0,1
128,272,16,16,0,0,9
160,272,16,16,0,0,1
176,272,16,16,0,0,1
176,272,16,16,0,0,1
176,272,16,16,0,0,9
176,272,16,16,0,0,9
192,272,16,16,0,0,1
208,272,16,16,0,0,1
192,272,16,16,0,0,9
224,272,16,16,0,0,1
240,272,16,16,0,0,1
240,272,16,16,0,0,1
240,272,16,16,0,0,9
240,272,16,16,0,0,9
0,144,16,16,0,0,1
16,144,16,16,0,0,1
0,144,16,16,0,0,1
32,144,16,16,0,0,1
48,144,16,16,0,0,1
64,144,16,16,0,0,1
48,144,16,16,0,0,1
64,144,16,16,0,0,9
0,144,16,16,0,0,9
16,144,16,16,0,0,9
0,144,16,16,0,0,9
32,144,16,16,0,0,9
80,144,16,16,0,0,1
96,144,16,16,0,0,1
80,144,16,16,0,0,1
96,144,16,16,0,0,9
112,144,16,16,0,0,1
112,144,16,16,0,0,1
112,144,16,16,0,0,9
112,144,16,16,0,0,9
128,144,16,16,0,0,1
144,144,16,16,0,0,1
128,144,16,16,0,0,1
160,144,16,16,0,0,1
176,144,16,16,0,0,1
192,144,16,16,0,0,1
176,144,16,16,0,0,1
192,144,16,16,0,0,9
128,144,16,16,0,0,9
144,144,16,16,0,0,9
128,144,16,16,0,0,9
160,144,16,16,0,0,9
208,144,16,16,0,0,1
224,144,16,16,0,0,1
208,144,16,16,0,0,1
224,144,16,16,0,0,9
240,144,16,16,0,0,1
240,144,16,16,0,0,1
240,144,16,16,0,0,9
240,144,16,16,0,0,9
256,144,16,16,0,0,1
272,144,16,16,0,0,1
256,144,16,16,0,0,1
288,144,16,16,0,0,1
304,144,16,16,0,0,1
320,144,16,16,0,0,1
304,144,16,16,0,0,1
320,144,16,16,0,0,9
256,144,16,16,0,0,9
272,144,16,16,0,0,9
256,144,16,16,0,0,9
288,144,16,16,0,0,9
336,144,16,16,0,0,1
352,144,16,16,0,0,1
336,144,16,16,0,0,1
352,144,16,16,0,0,9
368,144,16,16,0,0,1
368,144,16,16,0,0,1
368,144,16,16,0,0,9
368,144,16,16,0,0,9
384,144,16,16,0,0,1
400,144,16,16,0,0,1
384,144,16,16,0,0,1
416,144,16,16,0,0,1
432,144,16,16,0,0,1
448,144,16,16,0,0,1
432,144,16,16,0,0,1
448,144,16,16,0,0,9
384,144,16,16,0,0,9
400,144,16,16,0,0,9
384,144,16,16,0,0,9
416,144,16,16,0,0,9
464,144,16,16,0,0,1
480,144,16,16,0,0,1
464,144,16,16,0,0,1
480,144,16,16,0,0,9
496,144,16,16,0,0,1
496,144,16,16,0,0,1
496,144,16,16,0,0,9
496,144,16,16,0,0,9
0,160,16,16,0,0,1
16,160,16,16,0,0,1
0,160,16,16,0,0,1
32,160,16,16,0,0,1
48,160,16,16,0,0,1
64,160,16,16,0,0,1
48,160,16,16,0,0,1
64,160,16,16,0,0,9
0,160,16,16,0,0,9
16,160,16,16,0,0,9
0,160,16,16,0,0,9
32,160,16,16,0,0,9
80,160,16,16,0,0,1
96,160,16,16,0,0,1
80,160,16,16,0,0,1
96,160,16,16,0,0,9
112,160,16,16,0,0,1
112,160,16,16,0,0,1
112,160,16,16,0,0,9
112,160,16,16,0,0,9
128,160,16,16,0,0,1
144,160,16,16,0,0,1
128,160,16,16,0,0,1
160,160,16,16,0,0,1
176,160,16,16,0,0,1
192,160,16,16,0,0,1
176,160,16,16,0,0,1
192,160,16,16,0,0,9
128,160,16,16,0,0,9
144,160,16,16,0,0,9
128,160,16,16,0,0,9
160,160,16,16,0,0,9
208,160,16,16,0,0,1
224,160,16,16,0,0,1
208,160,16,16,0,0,1
224,160,16,16,0,0,9
240,160,16,16,0,0,1
240,160,16,16,0,0,1
240,160,16,16,0,0,9
240,160,16,16,0,0,9
256,160,16,16,0,0,1
272,160,16,16,0,0,1
256,160,16,16,0,0,1
288,160,16,16,0,0,1
304,160,16,16,0,0,1
320,160,16,16,0,0,1
304,160,16,16,0,0,1
320,160,16,16,0,0,9
256,160,16,16,0,0,9
272,160,16,16,0,0,9
256,160,16,16,0,0,9
288,160,16,16,0,0,9
336,160,16,16,0,0,1
352,160,16,16,0,0,1
336,160,16,16,0,0,1
352,160,16,16,0,0,9
368,160,16,16,0,0,1
368,160,16,16,0,0,1
368,160,16,16,0,0,9
368,160,16,16,0,0,9
384,160,16,16,0,0,1
400,160,16,16,0,0,1
384,160,16,16,0,0,1
416,160,16,16,0,0,1
432,160,16,16,0,0,1
448,160,16,16,0,0,1
432,160,16,16,0,0,1
448,160,16,16,0,0,9
384,160,16,16,0,0,9
400,160,16,16,0,0,9
384,160,16,16,0,0,9
416,160,16,16,0,0,9
464,160,16,16,0,0,1
480,160,16,16,0,0,1
464,160,16,16,0,0,1
480,160,16,16,0,0,9
496,160,16,16,0,0,1
496,160,16,16,0,0,1
496,160,16,16,0,0,9
496,160,16,16,0,0,9
0,176,16,16,0,0,1
16,176,16,16,0,0,1
0,176,16,16,0,0,1
32,176,16,16,0,0,1
48,176,16,16,0,0,1
64,176,16,16,0,0,1
48,176,16,16,0,0,1
64,176,16,16,0,0,9
0,176,16,16,0,0,9
16,176,16,16,0,0,9
0,176,16,16,0,0,9
32,176,16,16,0,0,9
80,176,16,16,0,0,1
96,176,16,16,0,0,1
80,176,16,16,0,0,1
96,176,16,16,0,0,9
112,176,16,16,0,0,1
112,176,16,16,0,0,1
112,176,16,16,0,0,9
112,176,16,16,0,0,9
128,176,16,16,0,0,1
144,176,16,16,0,0,1
128,176,16,16,0,0,1
160,176,16,16,0,0,1
176,176,16,16,0,0,1
192,176,16,16,0,0,1
176,176,16,16,0,0,1
192,176,16,16,0,0,9
128,176,16,16,0,0,9
144,176,16,16,0,0,9
128,176,16,16,0,0,9
160,176,16,16,0,0,9
208,176,16,16,0,0,1
224,176,16,16,0,0,1
208,176,16,16,0,0,1
224,176,16,16,0,0,9
240,176,16,16,0,0,1
240,176,16,16,0,0,1
240,176,16,16,0,0,9
240,176,16,16,0,0,9
256,176,16,16,0,0,1
272,176,16,16,0,0,1
256,176,16,16,0,0,1
288,176,16,16,0,0,1
304,176,16,16,0,0,1
320,176,16,16,0,0,1
304,176,16,16,0,0,1
320,176,16,16,0,0,9
256,176,16,16,0,0,9
272,176,16,16,0,0,9
256,176,16,16,0,0,9
288,176,16,16,0,0,9
336,176,16,16,0,0,1
352,176,16,16,0,0,1
336,176,16,16,0,0,1
352,176,16,16,0,0,9
368,176,16,16,0,0,1
368,176,16,16,0,0,1
368,176,16,16,0,0,9
368,176,16,16,0,0,9
384,176,16,16,0,0,1
400,176,16,16,0,0,1
384,176,16,16,0,0,1
416,176,16,16,0,0,1
432,176,16,16,0,0,1
448,176,16,16,0,0,1
432,176,16,16,0,0,1
448,176,16,16,0,0,9
384,176,16,16,0,0,9
400,176,16,16,0,0,9
384,176,16,16,0,0,9
416,176,16,16,0,0,9
464,176,16,16,0,0,1
480,176,16,16,0,0,1
464,176,16,16,0,0,1
480,176,16,16,0,0,9
496,176,16,16,0,0,1
496,176,16,16,0,0,1
496,176,16,16,0,0,9
496,176,16,16,0,0,9
0,192,16,16,0,0,1
16,192,16,16,0,0,1
0,192,16,16,0,0,1
32,192,16,16,0,0,1
48,192,16,16,0,0,1
64,192,16,16,0,0,1
48,192,16,16,0,0,1
64,192,16,16,0,0,9
0,192,16,16,0,0,9
16,192,16,16,0,0,9
0,192,16,16,0,0,9
32,192,16,16,0,0,9
80,192,16,16,0,0,1
96,192,16,16,0,0,1
80,192,16,16,0,0,1
96,192,16,16,0,0,9
112,192,16,16,0,0,1
112,192,16,16,0,0,1
112,192,16,16,0,0,9
112,192,16,16,0,0,9
128,192,16,16,0,0,1
144,192,16,16,0,0,1
128,192,16,16,0,0,1
160,192,16,16,0,0,1
176,192,16,16,0,0,1
192,192,16,16,0,0,1
176,192,16,16,0,0,1
192,192,16,16,0,0,9
128,192,16,16,0,0,9
144,192,16,16,0,0,9
128,192,16,16,0,0,9
160,192,16,16,0,0,9
208,192,16,16,0,0,1
224,192,16,16,0,0,1
208,192,16,16,0,0,1
224,192,16,16,0,0,9
240,192,16,16,0,0,1
240,192,16,16,0,0,1
240,192,16,16,0,0,9
240,192,16,16,0,0,9
256,192,16,16,0,0,1
272,192,16,16,0,0,1
256,192,16,16,0,0,1
288,192,16,16,0,0,1
304,192,16,16,0,0,1
320,192,16,16,0,0,1
304,192,16,16,0,0,1
320,192,16,16,0,0,9
256,192,16,16,0,0,9
272,192,16,16,0,0,9
256,192,16,16,0,0,9
288,192,16,16,0,0,9
336,192,16,16,0,0,1
352,192,16,16,0,0,1
336,192,16,16,0,0,1
352,192,16,16,0,0,9
368,192,16,16,0,0,1
368,192,16,16,0,0,1
368,192,16,16,0,0,9
368,192,16,16,0,0,9
384,192,16,16,0,0,1
400,192,16,16,0,0,1
384,192,16,16,0,0,1
416,192,16,16,0,0,1
432,192,16,16,0,0,1
448,192,16,16,0,0,1
432,192,16,16,0,0,1
448,192,16,16,0,0,9
384,192,16,16,0,0,9
400,192,16,16,0,0,9
384,192,16,16,0,0,9
416,192,16,16,0,0,9
464,192,16,16,0,0,1
480,192,16,16,0,0,1
464,192,16,16,0,0,1
480,192,16,16,0,0,9
496,192,16,16,0,0,1
496,192,16,16,0,0,1
496,192,16,16,0,0,9
496,192,16,16,0,0,9
0,208,16,16,0,0,1
16,208,16,16,0,0,1
0,208,16,16,0,0,1
32,208,16,16,0,0,1
48,208,16,16,0,0,1
64,208,16,16,0,0,1
48,208,16,16,0,0,1
64,208,16,16,0,0,9
0,208,16,16,0,0,9
16,208,16,16,0,0,9
0,208,16,16,0,0,9
32,208,16,16,0,0,9
80,208,16,16,0,0,1
96,208,16,16,0,0,1
80,208,16,16,0,0,1
96,208,16,16,0,0,9
112,208,16,16,0,0,1
112,208,16,16,0,0,1
112,208,16,16,0,0,9
112,208,16,16,0,0,9
128,208,16,16,0,0,1
144,208,16,16,0,0,1
128,208,16,16,0,0,1
160,208,16,16,0,0,1
176,208,16,16,0,0,1
192,208,16,16,0,0,1
176,208,16,16,0,0,1
192,208,16,16,0,0,9
128,208,16,16,0,0,9
144,208,16,16,0,0,9
128,208,16,16,0,0,9
160,208,16,16,0,0,9
208,208,16,16,0,0,1
224,208,16,16,0,0,1
208,208,16,16,0,0,1
224,208,16,16,0,0,9
240,208,16,16,0,0,1
240,208,16,16,0,0,1
240,208,16,16,0,0,9
240,208,16,16,0,0,9
256,208,16,16,0,0,1
272,208,16,16,0,0,1
256,208,16,16,0,0,1
288,208,16,16,0,0,1
304,208,16,16,0,0,1
320,208,16,16,0,0,1
304,208,16,16,0,0,1
320,208,16,16,0,0,9
256,208,16,16,0,0,9
272,208,16,16,0,0,9
256,208,16,16,0,0,9
288,208,16,16,0,0,9
336,208,16,16,0,0,1
352,208,16,16,0,0,1
336,208,16,16,0,0,1
352,208,16,16,0,0,9
368,208,16,16,0,0,1
368,208,16,16,0,0,1
368,208,16,16,0,0,9
368,208,16,16,0,0,9
384,208,16,16,0,0,1
400,208,16,16,0,0,1
384,208,16,16,0,0,1
416,208,16,16,0,0,1
432,208,16,16,0,0,1
448,208,16,16,0,0,1
432,208,16,16,0,0,1
448,208,16,16,0,0,9
384,208,16,16,0,0,9
400,208,16,16,0,0,9
384,208,16,16,0,0,9
416,208,16,16,0,0,9
464,208,16,16,0,0,1
480,208,16,16,0,0,1
464,208,16,16,0,0,1
480,208,16,16,0,0,9
496,208,16,16,0,0,1
496,208,16,16,0,0,1
496,208,16,16,0,0,9
496,208,16,16,0,0,9
0,224,16,16,0,0,1
16,224,16,16,0,0,1
0,224,16,16,0,0,1
32,224,16,16,0,0,1
48,224,16,16,0,0,1
64,224,16,16,0,0,1
48,224,16,16,0,0,1
64,224,16,16,0,0,9
0,224,16,16,0,0,9
16,224,16,16,0,0,9
0,224,16,16,0,0,9
32,224,16,16,0,0,9
80,224,16,16,0,0,1
96,224,16,16,0,0,1
80,224,16,16,0,0,1
96,224,16,16,0,0,9
112,224,16,16,0,0,1
112,224,16,16,0,0,1
112,224,16,16,0,0,9
112,224,16,16,0,0,9
128,224,16,16,0,0,1
144,224,16,16,0,0,1
128,224,16,16,0,0,1
160,224,16,16,0,0,1
176,224,16,16,0,0,1
192,224,16,16,0,0,1
176,224,16,16,0,0,1
192,224,16,16,0,0,9
128,224,16,16,0,0,9
144,224,16,16,0,0,9
128,224,16,16,0,0,9
160,224,16,16,0,0,9
208,224,16,16,0,0,1
224,224,16,16,0,0,1
208,224,16,16,0,0,1
224,224,16,16,0,0,9
240,224,16,16,0,0,1
240,224,16,16,0,0,1
240,224,16,16,0,0,9
240,224,16,16,0,0,9
256,224,16,16,0,0,1
272,224,16,16,0,0,1
256,224,16,16,0,0,1
288,224,16,16,0,0,1
304,224,16,16,0,0,1
320,224,16,16,0,0,1
304,224,16,16,0,0,1
320,224,16,16,0,0,9
256,224,16,16,0,0,9
272,224,16,16,0,0,9
256,224,16,16,0,0,9
288,224,16,16,0,0,9
336,224,16,16,0,0,1
352,224,16,16,0,0,1
336,224,16,16,0,0,1
352,224,16,16,0,0,9
368,224,16,16,0,0,1
368,224,16,16,0,0,1
368,224,16,16,0,0,9
368,224,16,16,0,0,9
384,224,16,16,0,0,1
400,224,16,16,0,0,1
384,224,16,16,0,0,1
416,224,16,16,0,0,1
432,224,16,16,0,0,1
448,224,16,16,0,0,1
432,224,16,16,0,0,1
448,224,16,16,0,0,9
384,224,16,16,0,0,9
400,224,16,16,0,0,9
384,224,16,16,0,0,9
416,224,16,16,0,0,9
464,224,16,16,0,0,1
480,224,16,16,0,0,1
464,224,16,16,0,0,1
480,224,16,16,0,0,9
496,224,16,16,0,0,1
496,224,16,16,0,0,1
496,224,16,16,0,0,9
496,224,16,16,0,0,9
0,240,16,16,0,0,1
16,240,16,16,0,0,1
0,240,16,16,0,0,1
32,240,16,16,0,0,1
48,240,16,16,0,0,1
64,240,16,16,0,0,1
48,240,16,16,0,0,1
64,240,16,16,0,0,9
0,240,16,16,0,0,9
16,240,16,16,0,0,9
0,240,16,16,0,0,9
32,240,16,16,0,0,9
80,240,16,16,0,0,1
96,240,16,16,0,0,1
80,240,16,16,0,0,1
96,240,16,16,0,0,9
112,240,16,16,0,0,1
112,240,16,16,0,0,1
112,240,16,16,0,0,9
112,240,16,16,0,0,9
128,240,16,16,0,0,1
144,240,16,16,0,0,1
128,240,16,16,0,0,1
160,240,16,16,0,0,1
